Name,SMILES,BSEP,HERG,BBB,PDK1,HIVPRO
BBB908,O(CCN(C)C)[C@@H](c1ccccc1)c2ccccc2C,,,0,,
BBB905,O(C(C(C)(C)OC)=O)[C@@H](C)OC(C(N(C(=O)[C@H]1NC(\C(\c2ccco2)=N\OC)=O)[C@H]1SC3)=C3COC(N)=O)=O,,,0,,
BBB904,O([C@H]1O[C@H](C)C[C@@H](N(C)C)[C@@H]1O)[C@@H]2[C@](C)(O)C[C@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)[C@H](CC)OC(=O)[C@H](C)[C@H](O[C@H]3C[C@](C)(OC)[C@H](O)[C@@H](C)O3)[C@@H]2C,,,0,,
BBB903,O([C@H]1O[C@@H](C)C[C@@H](N(C)C)[C@@H]1O)[C@@H]2[C@@](C)(O)C[C@H](C)C(=O)[C@H](C)[C@@H](O)[C@@](C)(O)[C@@H](CC)OC(=O)[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@H]2C,,,0,,
BBB902,O([C@H]1O[C@H](C)C[C@H](N(C)C)[C@@H]1O)[C@@H]2[C@](C)(OC)C[C@H](C)C(=O)[C@H](C)[C@@H](O)[C@@](C)(O)[C@@H](CC)OC(=O)[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@H]2C,,,0,,
BBB901,O([C@H]1C[C@@H](O[C@@H](CC(=O)[C@@H](C)O2)[C@@H]2O3)[C@H]3[C@@H](C)O1)[C@@H]4[C@@H](N(C)C)C[C@@H](O[C@H]5C[C@](CC)(O)[C@H](O[C@H]6C[C@H](N(C)C)[C@@H](O)[C@H](C)O6)c(c(O)c(C(=O)c(cccc7O)c7C8=O)c8c9O)c59)O[C@H]4C,,,0,,
BBB900,O([C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@@H]1O)[C@@H]2[C@@H](N)C[C@H](N)[C@H](O[C@@H]3O[C@@H](CN)CC[C@H]3N)[C@H]2O,,,0,,
BBB899,O([C@@H]1O[C@H]([C@@H](O)[C@H](NC)[C@H](O[C@H]2O[C@@H](CO)[C@@H](N)[C@H](O)[C@H]2O)O3)[C@H]3C[C@H]1N)[C@@H]4[C@H](N)C[C@H](N)[C@@H](O)[C@H]4O,,,0,,
BBB898,O([C@@H]1OC(CN)=CC[C@@H]1N)[C@@H]2[C@H](N)C[C@@H](N)[C@@H](O[C@@H]3OC[C@@](C)(O)[C@@H](NC)[C@@H]3O)[C@H]2O,,,0,,
BBB945,O(C)\N=C(\[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@@H](C)[C@H](O[C@@H]2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@@H](C)C(=O)O[C@@H](CC)[C@@](C)(O)[C@H]3O)/[C@H]3C,,,0,,
BBB944,O(COCCOC)\N=C(\[C@@H](C)C[C@](C)(O)[C@@H](O[C@H]1O[C@@H](C)C[C@@H](N(C)C)[C@@H]1O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)C(=O)O[C@H](CC)[C@](C)(O)[C@@H]3O)/[C@@H]3C,,,0,,
BBB948,O(C(C)(C)C(O)=O)\N=C(/c1csc(N)n1)\C(N[C@@H]2[C@@H](SCC(CN3C=CCC=C3)=C4C(O)=O)N4C2=O)=O,,,0,,
BBB893,O([C@H]1C[C@@H](\C=C(\[C@H]2OC(=O)[C@@H]3N(CCCC3)C(=O)C(=O)[C@](O)([C@H](C)C[C@@H]4OC)O[C@H]4[C@@H](OC)C[C@H](C)C\C(\C)=C/[C@@H](CC=C)C(=O)C[C@@H](O)[C@@H]2C)/C)CC[C@@H]1O)C,,,0,,
BBB889,O([C@@H]1C[C@H](O[C@H]2[C@@H](C)C(=O)O[C@H](C)[C@@H](C)[C@H](O)[C@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]4O[C@H](C)C[C@@H](N(C)C)[C@@H]4O)[C@H]2C)O[C@@H](C)[C@H]1O)C,,,0,,
BBB888,O([C@@H]1C[C@H](O[C@H]2\C(\C)=C/C[C@@H](O[C@]3(CC[C@H](C)[C@@H](C(C)C)O3)C4)C[C@@H]4OC(=O)[C@H](C=C(C)[C@H]5O)[C@]([C@H]56)(O)\C(\CO6)=C\C=C\[C@H]2C)O[C@H](C)[C@H]1O[C@@H]7C[C@H](OC)[C@@H](O)[C@H](C)O7)C,,,0,,
BBB869,O(c1cccc(C(=O)c(c(O)c(C[C@@]([C@H](CO)O)(O)C[C@H]2O)c2c3O)c3C4=O)c14)C,,,0,,
BBB884,O(c1cccnc1CCCCNC(N=C[C@@H](Cc2ccc(C)nc2)C3=O)=N3)C,,,0,,
BBB881,O(c1cc2c(CCN[C@H]2C[C@H]3C[C@@H]4[N@](CCc5c4cc(OC)c(OC)c5)C[C@@H]3CC)cc1OC)C,,,0,,
BBB877,O(c1cc([C@](CCCN(C)CCc2ccc(OC)c(OC)c2)(C(C)C)C#N)ccc1OC)C,,,0,,
BBB845,O(CC(C)C)C[C@@H](N1CCCC1)CN(c2ccccc2)Cc3ccccc3,,,0,,
BBB842,O(c1cccc2c1C[C@H](O)[C@@H](O)C2)C[C@@H](CNC(C)(C)C)O,,,0,,
BBB840,O(c1cccc2c1cccc2)C[C@@H](CNC(C)C)O,,,0,,
BBB839,O([C@@H]1O[C@H](C)[C@H](O)[C@@H](O)[C@H]1O)C[C@@H]2O[C@@H](Oc3cc(OC(c4ccc(OC)c(O)c4)=CC5=O)c5c(O)c3)[C@@H](O)[C@H](O)[C@H]2O,,,0,,
BBB829,O(c1ccc(\C(\c2ccccc2)=C(\c3ccccc3)/CC)cc1)CCN(C)C,,,0,,
BBB826,O(C[C@@H]1N[C@H]2[C@H](C)[C@@H]([C@](C)(O)[C@H](CC)OC(=O)[C@H](C)[C@@H](O[C@H]3C[C@](C)(OC)[C@@H](O)[C@@H](C)O3)[C@H](C)[C@@H](O[C@H]4O[C@@H](C)C[C@H](N(C)C)[C@H]4O)[C@@](C)(O)C[C@H]2C)O1)CCOC,,,0,,
BBB817,O[C@](c1ccccc1)(C(N[C@@]2([C@]([H])(SCC(CSc3n(CS(=O)(=O)O)nnn3)=C4C(=O)O)N4C2=O)[H])=O)[H],,,0,,
BBB806,O[C@H]([C@@H](CO)O)[C@@H]([C@@H](CO)O)O,,,0,,
BBB804,O[C@H](c1cccc(O)c1)CN,,,0,,
BBB802,O[C@H](c1ccc(O)c(O)c1)CNC,,,0,,
BBB794,O[C@@H](c1ccc(O)cc1)[C@@H](C)NC,,,0,,
BBB791,O[C@@H](c1ccc(C(C)(C)C)cc1)CCCN2CCC(C(c3ccccc3)(c4ccccc4)O)CC2,,,0,,
BBB787,O[C@@H](c1cccc(O)c1)CNCC,,,0,,
BBB783,O[C@@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2CCc4c3ccc(O)c4)C,,,0,,
BBB778,O=[N+](c1ccc(O)c2c1C[C@@H](C[C@@H]([C@@H](N(C)C)C(O)=C(C(N)=O)C3=O)[C@]34O)C(=C4O)C2=O)[O-],,,0,,
BBB777,O=[N+](c1cccc([C@H]2C(C(OC)=O)=C(C)NC(C)=C2C(OCC)=O)c1)[O-],,,0,,
BBB776,O=[N+](c1cccc([C@H]2C(C(OC)=O)=C(C)NC(C)=C2C(OCCN(C)Cc3ccccc3)=O)c1)[O-],,,0,,
BBB775,O=[N+](c1cccc(CC(N2CCN(C(C)=O)C[C@@H]2CN3CC[C@H](O)C3)=O)c1)[O-],,,0,,
BBB773,O=[N+](c1ccc(CC(N2CCN(C(C)=O)C[C@@H]2CN3CC[C@H](O)C3)=O)cc1)[O-],,,0,,
BBB767,O=C(c1ccc(OC)cc1)[C@H](C)NC,,,0,,
BBB760,O=C([C@@]1(Cc(c(O)c(C(=O)c2c(cccc2)C3=O)c3c4O)c4[C@H](O[C@H]5C[C@@H](O)[C@@H](O)CO5)C1)N)C,,,0,,
BBB758,O=C([C@@]1(Cc(c(O)c(C(=O)c(cccc2O)c2C3=O)c3c4O)c4[C@@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)C1)O)C,,,0,,
BBB759,O=C([C@@]1(Cc(c(O)c(C(=O)c2c(cccc2)C3=O)c3c4O)c4[C@@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)C1)O)C,,,0,,
BBB751,O=C([C@]1(Cc(c(O)c(C(=O)c(cccc2OC)c2C3=O)c3c4O)c4[C@@H](O[C@@H]5C[C@@H](N)[C@H](O)[C@@H](C)O5)C1)O)C,,,0,,
BBB746,O=C(C1=C(O)[C@@H](N)[C@H](Cc(c(C)c(ccc(C)c2O)c2c3O)c3C4=O)[C@]4(O)C1=O)C,,,0,,
BBB743,O=C(N1CCN(C(Cc2cccc([N+](=O)[O-])c2)=O)[C@@](CN3C[C@@]([H])(O)CC3)([H])C1)C,,,0,,
BBB744,O=C(N1CCN(C(Cc2cc(F)cc(F)c2)=O)[C@@](CN3C[C@@]([H])(O)CC3)([H])C1)C,,,0,,
BBB738,O=C(N1CCN(C(Cc2ccc([N+](=O)[O-])cc2)=O)[C@@](CN3C[C@@]([H])(O)CC3)([H])C1)C,,,0,,
BBB739,O=C(N1CCN(C(Cc2ccc(C(F)(F)F)cc2)=O)[C@@](CN3C[C@@]([H])(O)CC3)([H])C1)C,,,0,,
BBB742,O=C(N1CCN(C(Cc2ccc(OC)cc2)=O)[C@@](CN3C[C@@]([H])(O)CC3)([H])C1)C,,,0,,
BBB741,O=C(N1CCN(C(Cc2ccc(S(C)(=O)=O)cc2)=O)[C@@](CN3C[C@@]([H])(O)CC3)([H])C1)C,,,0,,
BBB740,O=C(N1CCN(C(Cc2ccc(S(C)=O)cc2)=O)[C@@](CN3C[C@@]([H])(O)CC3)([H])C1)C,,,0,,
BBB730,O=C(N1CCN(C(C)=O)C[C@@H]1CN2CC[C@@H](O)C2)Cc3cccc(OC)c3,,,0,,
BBB729,O=C(N1CCN(C(C)=O)C[C@@H]1CN2CC[C@@H](O)C2)Cc3ccc(OC)cc3,,,0,,
BBB728,O=C(N1CCN(C(C)=O)C[C@@H]1CN2CC[C@@H](O)C2)Cc3ccccc3,,,0,,
BBB727,O=C(c1ccccc1OC[C@H](CNCCC)O)CCc2ccccc2,,,0,,
BBB715,O=C([C@@]1(Cc(c(O)c(C(=O)c2c(cccc2)C3=O)c3c4O)c4[C@H](O[C@H]5C[C@@H](N)[C@H](O)[C@@H](C)O5)C1)O)CO,,,0,,
BBB714,O=C([C@@]1(Cc(c(O)c(C(=O)c(cccc2OC)c2C3=O)c3c4O)c4[C@@H](O[C@@H]5C[C@@H](N)[C@H](O)[C@@H](C)O5)C1)O)CO,,,0,,
BBB708,O=C([C@H]1CC[C@H]([C@@H](CCC(=C2)[C@]3(CCC2=O)C)[C@H]34)[C@]15C[C@@H]4O[C@@H]5O)CO,,,0,,
BBB710,O=C([C@H]1CC[C@H]2[C@]1(C[C@H](O)[C@H]3[C@H]2CCC(=C4)[C@@]3(CCC4=O)C)C=O)CO,,,0,,
BBB709,O=C([C@H]1CC[C@@H]2[C@@]1(C[C@@H](O)[C@H]3[C@H]2CCC(=C4)[C@@]3(CCC4=O)C)C)CO,,,0,,
BBB703,O=C([C@]1(Cc(c(O)c(C(=O)c(cccc2OC)c2C3=O)c3c4O)c4[C@@H](O[C@@H]5C[C@H](N)C[C@H](C)O5)C1)O)CO,,,0,,
BBB702,O=C([C@]1(Cc(c(O)c(C(=O)c(cccc2OC)c2C3=O)c3c4O)c4[C@@H](O[C@@H]5C[C@H](N)[C@@H](O[C@@H]6CCCCO6)[C@@H](C)O5)C1)O)CO,,,0,,
BBB701,O=C(Cc1ccccc1N)N(C)[C@H](c2ccccc2)CN3CC[C@H](O)C3,,,0,,
BBB698,O=C(CN)N([C@@H]1[C@@H](O)[C@H](O[C@H]2O[C@H]([C@H](C)N)CC[C@@H]2N)[C@@H](N)[C@H](O)[C@H]1OC)C,,,0,,
BBB689,O=C(COc(cc(NC(=O)\C(\C)=C/C=C\[C@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H](C)[C@H](OC)\C=C\O1)c2O)c(c(c3c(C)c4O)C(=O)[C@]1(O3)C)c24)N(CC)CC,,,0,,
BBB686,O=C(Nc1ccc(OC[C@H](CNC(C)(C)C)O)c(C(C)=O)c1)N(CC)CC,,,0,,
BBB681,O=C(C1=C(O)[C@@H](N(C)C)[C@H](C[C@H](Cc(ccc(N)c2O)c2C3=O)C3=C4O)[C@]4(O)C1=O)N,,,0,,
BBB679,O=C(C1=C(O)[C@@H](N(C)C)[C@@H]([C@@H](O)[C@@H]([C@@](C)(O)c(cccc2O)c2C3=O)C3=C4O)[C@]4(O)C1=O)N,,,0,,
BBB678,O=C(C1=C(O)[C@H](N(C)C)[C@@H](C[C@@H]([C@@](C)(O)c(cccc2O)c2C3=O)C3=C4O)[C@]4(O)C1=O)N,,,0,,
BBB677,O=C(C1=C(O)[C@@H](N(C)C)[C@@H]([C@@H](O)[C@@H]([C@@H](C)c(cccc2O)c2C3=O)C3=C4O)[C@]4(O)C1=O)N,,,0,,
BBB676,O=C(C1=C(O)[C@H](N(C)C)[C@H]([C@H](O)[C@H](C(=C)c(cccc2O)c2C3=O)C3=C4O)[C@]4(O)C1=O)N,,,0,,
BBB680,O=C(C1=C(O)[C@H](N(C)C)[C@H](C[C@H](Cc(c(N(C)C)ccc2O)c2C3=O)C3=C4O)[C@]4(O)C1=O)N,,,0,,
BBB682,O=C(C1=C(O)[C@H](N(C)C)[C@@H](C[C@@H]([C@@H](O)c(cccc2O)c2C3=O)C3=C4O)[C@@]4(O)C1=O)N,,,0,,
BBB674,O=C(Cc1ccc(OC[C@@H](CNC(C)C)O)cc1)N,,,0,,
BBB669,O=C([C@@H]1C[C@H]2[C@@H](Cc(c[nH]3)c(c34)c2ccc4)N(C)C1)N[C@@]5(O[C@@](O)([C@H]6N(CCC6)C(=O)[C@@H]7Cc8ccccc8)N7C5=O)C,,,0,,
BBB668,O=C([C@H](CC(N)=O)NC(c1ccc2c(cccc2)n1)=O)N[C@H](Cc3ccccc3)[C@H](CN4C[C@H]5[C@@H](CCCC5)C[C@@H]4C(NC(C)(C)C)=O)O,,,0,,
BBB625,O=C(C(C)=O)N[C@@H]1\C=C(\C)/C=C/[C@@H](O)C\C=C(\C)/C=C\[C@@H](OC(C)=O)C[C@@H](OC(=O)[C@@]12C)[C@@H](C)C2=O,,,0,,
BBB667,O=C([C@@H](C(C)C)NC([C@@H](C(C)C)NC([C@@H](C)NC([C@@H](CC(C)C)NC([C@H](C)NC(CNC([C@@H](C(C)C)NC=O)=O)=O)=O)=O)=O)=O)N[C@H](C(C)C)C(N[C@@H](Cc1c[nH]c2c1cccc2)C(N[C@H](CC(C)C)C(N[C@@H](Cc3ccccc3)C(N[C@H](CC(C)C)C(N[C@H](Cc4c[nH]c5c4cccc5)C(N[C@@H](CC(C)C)C(N[C@@H](Cc6c[nH]c7c6cccc7)C(NCCO)=O)=O)=O)=O)=O)=O)=O)=O,,,0,,
BBB666,O=C([C@H](C(C)C)NC([C@@H](C(C)C)NC([C@H](C)NC([C@@H](CC(C)C)NC([C@@H](C)NC(CNC([C@H](C(C)C)NC=O)=O)=O)=O)=O)=O)=O)N[C@H](C(C)C)C(N[C@@H](Cc1c[nH]c2c1cccc2)C(N[C@H](CC(C)C)C(N[C@@H](Cc3c[nH]c4c3cccc4)C(N[C@H](CC(C)C)C(N[C@@H](Cc5c[nH]c6c5cccc6)C(N[C@H](CC(C)C)C(N[C@@H](Cc7c[nH]c8c7cccc8)C(NCCO)=O)=O)=O)=O)=O)=O)=O)=O,,,0,,
BBB665,O=C([C@@H](C(C)C)NC([C@@H](CCCN)NC([C@@H](CC(C)C)N)=O)=O)N[C@H](CCCN)C(N1CCC[C@H]1C(N[C@H](Cc2ccccc2)C=O)=O)=O,,,0,,
BBB663,O=C(c1c2c(cccc2)nc(c3ccccc3)c1Cn4ccnc4)N[C@H](c5ccccc5)CC,,,0,,
BBB660,O=C(c1ncccc1O)N[C@H]2C(=O)N[C@H](C)C(=O)N3[C@@H](CCC3)C(=O)N(C)[C@H](Cc4ccc(N(C)C)cc4)C(=O)N5[C@@H](CC(=O)CC5)C(=O)N[C@@H](c6ccccc6)C(=O)O[C@@H]2C,,,0,,
BBB659,O=C(c1ncccc1O)N[C@H]2C(=O)N[C@H](CC)C(=O)N3[C@@H](CCC3)C(=O)N(C)[C@H](Cc4ccc(N(C)C)cc4)C(=O)N5[C@@H](CC(=O)CC5)C(=O)N[C@@H](c6ccccc6)C(=O)O[C@@H]2C,,,0,,
BBB658,O=C([C@H](Cc1ccccc1)C[C@@H](CN2CCN(Cc3cccnc3)C[C@@H]2C(NC(C)(C)C)=O)O)N[C@H]4c5c(cccc5)C[C@@H]4O,,,0,,
BBB657,O=C(\C(\c1csc(N)n1)=N/OC)N[C@H]2C(=O)N(OCC(O)=O)[C@H]2C,,,0,,
BBB656,O=C([C@@H](CCN)O)N[C@H]1C[C@@H](N)[C@H](O[C@H]2O[C@@H](CN)CC[C@@H]2N)[C@H](O)[C@H]1O[C@@H]3O[C@@H](CO)[C@H](O)[C@@H](N)[C@@H]3O,,,0,,
BBB655,O=C([C@H](c1ccccc1)Oc2ccccc2)N[C@H]3[C@@H](SC(C)(C)[C@@H]4C(O)=O)[C@@H]4C3=O,,,0,,
BBB654,O=C(C(C)(C)Oc1ccccc1)N[C@H]2[C@@H](SC(C)(C)[C@@H]3C(O)=O)N3C2=O,,,0,,
BBB649,O=C([C@H](c1ccccc1)NC(c2cnc(cccn3)c3c2O)=O)N[C@H]4[C@@H](SC(C)(C)[C@H]5C(O)=O)N5C4=O,,,0,,
BBB648,O=C([C@@H](c1ccccc1)NC(CNC(c2ccncc2)=N)=O)N[C@H]3[C@@H](SC(C)(C)[C@H]4C(O)=O)N4C3=O,,,0,,
BBB652,O=C([C@H](C(CC=CC1)=C1)N)N[C@H]2[C@H](SC(C)(C)[C@H]3C(O)=O)N3C2=O,,,0,,
BBB651,O=C([C@H](c1ccccc1)NC(Cc2ccc(C(NCCC3)=N3)cc2)=O)N[C@H]4[C@H](SC(C)(C)[C@H]5C(O)=O)N5C4=O,,,0,,
BBB653,O=C([C@H](c1ccccc1)NN=N)N[C@H]2[C@H](SC(C)(C)[C@H]3C(O)=O)N3C2=O,,,0,,
BBB650,O=C([C@@H](C)Oc1ccccc1)N[C@H]2[C@H](SC(C)(C)[C@H]3C(O)=O)N3C2=O,,,0,,
BBB647,O=C([C@H](c1ccccc1)N)N[C@H]2[C@H](SC(C)(C)[C@H]3C(OCC(OC(=O)O4)=C4C)=O)N3C2=O,,,0,,
BBB646,O=C(Cc1ccccc1)N[C@H]2[C@H](SC(C)(C)[C@H]3C(OCOC(C)=O)=O)N3C2=O,,,0,,
BBB644,O=C([C@@H](C(CC=CC1)=C1)N)N[C@H]2[C@H](SCC(C)=C3C(O)=O)N3C2=O,,,0,,
BBB645,O=C(\C(\c1csc(N)n1)=N\OC)N[C@H]2[C@H](SCC(C)=C3C(O)=O)N3C2=O,,,0,,
BBB643,O=C(\C(\c1csc(N)n1)=N\OC)N[C@H]2[C@H](SCC(C[N+]3(CCCC3)[CH2-])=C4C(O)=O)N4C2=O,,,0,,
BBB642,O=C(\C(\c1nsc(N)n1)=N\OC)N[C@H]2[C@@H](SCC(C[N+]3(CCC4(C(N)=O)CC3)[CH-]C4)=C5C(O)=O)N5C2=O,,,0,,
BBB641,O=C(\C(\c1csc(N)n1)=N\O)N[C@H]2[C@H](SCC(C=C)=C3C(O)=O)N3C2=O,,,0,,
BBB640,O=C(\C(\c1nsc(N)n1)=N\OC)N[C@H]2[C@@H](SCC(CN3C=CN4[C@H]3C=CC=N4)=C5C(O)=O)N5C2=O,,,0,,
BBB639,O=C(\C(\c1cnc(N)s1)=N\O[C@H]2CCNC2=O)N[C@H]3[C@H](SCC(CN4C=CCC=C4)=C5C(O)=O)N5C3=O,,,0,,
BBB638,O=C(Cc1cccs1)N[C@H]2[C@H](SCC(CN3C=CCC=C3)=C4C(O)=O)N4C2=O,,,0,,
BBB637,O=C(\C(\c1csc(N)n1)=N\OC)N[C@H]2[C@@H](SCC(CN3C=CCC4=C3CCC4)=C5C(O)=O)N5C2=O,,,0,,
BBB636,O=C(\C(\c1csc(N)n1)=N\OC)N[C@H]2[C@H](SCC(CN3NN=C(C)N3)=C4C(O)=O)N4C2=O,,,0,,
BBB635,O=C(\C(\c1csc(N)n1)=N\OC)N[C@H]2[C@H](SCC(COC(C)=O)=C3C(O)=O)N3C2=O,,,0,,
BBB633,O=C(\C(\c1csc(N)n1)=N\OC)N[C@H]2[C@@H](SCC(COC)=C3C(O)=O)N3C2=O,,,0,,
BBB634,O=C(\C(\c1csc(N)n1)=N\O)N[C@H]2[C@H](SCC(COC)=C3C(O)=O)N3C2=O,,,0,,
BBB631,O=C(\C(\C1=CSC(=N)N1)=N\OC)N[C@H]2[C@@H](SCC=C3C(O)=O)N3C2=O,,,0,,
BBB632,O=C(\C(\c1csc(N)n1)=C\CC(O)=O)N[C@H]2[C@H](SCC=C3C(O)=O)N3C2=O,,,0,,
BBB630,O=C([C@H](c1ccccc1)N)N[C@H]2[C@@H](SCC(C)=C3C(OCC(OC(C)(C)C)=O)=O)N3C2=O,,,0,,
BBB628,O=C([C@H](CC(NC)=O)N)N[C@@H](c1ccc(O)cc1)C(N[C@@H]2[C@H](SC(C)(C)[C@@H]3C(O)=O)N3C2=O)=O,,,0,,
BBB627,O=C([C@@H](CC(C)C)NC([C@H](CCCN)NC([C@H](CC)NC([C@@H]1CCCN1C([C@@H](Cc2ccccc2)NC([C@H](CC(C)C)N)=O)=O)=O)=O)=O)N[C@@H](Cc3ccccc3)C(N4CCC[C@@H]4C(N[C@H](CC)C(N[C@H](CCCN)C=O)=O)=O)=O,,,0,,
BBB624,O=C(\C(\c1csc(N)n1)=N/OC)N[C@@H]2C(=O)N(OCC(OCC(OC(C)(C)C)=O)=O)[C@@H]2C,,,0,,
BBB623,O=C([C@H](CC(C)C)N)N[C@@H]1C[C@@H](O[C@H]2C[C@](C(CO)=O)(O)Cc(c(O)c(C(=O)c(cccc3OC)c3C4=O)c4c5O)c25)O[C@@H](C)[C@@H]1O,,,0,,
BBB622,O=C(c1ncccc1O)N[C@@H]2C(=O)N[C@@H](CC)C(=O)N3[C@H](CCC3)C(=O)N(C)[C@@H](Cc4ccccc4)C(=O)N5[C@H](CC(=O)CC5)C(=O)N[C@H](c6ccccc6)C(=O)O[C@H]2C,,,0,,
BBB620,O=C([C@H](CCN)O)N[C@@H]1C[C@H](N)[C@@H](O[C@@H]2O[C@H](CN)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]3O[C@@H](CO)[C@@H](O)[C@H](N)[C@@H]3O,,,0,,
BBB619,O=C([C@H](CN)O)N[C@@H]1C[C@@H](N)[C@H](O[C@H]2O[C@@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]3OC[C@](C)(O)[C@@H](NC)[C@@H]3O,,,0,,
BBB593,O=C(C)N[C@@H]1CCc(cc(OC)c(OC)c2OC)c2C(=C3)C1=CC(=O)C(OC)=C3,,,0,,
BBB615,O=C([C@@H](c1ccc(O)cc1)N)N[C@@H]2[C@@H](SC(C)(C)[C@@H]3C(O)=O)N3C2=O,,,0,,
BBB614,O=C([C@@H](c1ccccc1)N)N[C@@H]2[C@@H](SC(C)(C)[C@@H]3C(O)=O)N3C2=O,,,0,,
BBB613,O=C(Cc1ccccc1)N[C@@H]2[C@@H](SC(C)(C)[C@@H]3C(O)=O)N3C2=O,,,0,,
BBB612,O=C(COc1ccccc1)N[C@@H]2[C@@H](SC(C)(C)[C@@H]3C(O)=O)N3C2=O,,,0,,
BBB618,O=C([C@H](c1ccccc1)NC(N2CCN(CC)C(=O)C2=O)=O)N[C@@H]3[C@H](SC(C)(C)[C@@H]4C(O)=O)N4C3=O,,,0,,
BBB617,O=C([C@@H](c1ccccc1)NCNC(C2=C(O)[C@@H](N(C)C)[C@@H](C[C@@H]([C@](C)(O)c(cccc3O)c3C4=O)C4=C5O)[C@@]5(O)C2=O)=O)N[C@@H]6[C@H](SC(C)(C)[C@@H]7C(O)=O)N7C6=O,,,0,,
BBB616,O=C([C@@H](CC)Oc1ccccc1)N[C@@H]2[C@H](SC(C)(C)[C@@H]3C(O)=O)N3C2=O,,,0,,
BBB611,O=C([C@@H](c1ccccc1)N)N[C@@H]2[C@H](SC(C)(C)[C@@H]3C(OCOC([C@@H]4N5[C@H](CC5=O)S(=O)(=O)C4(C)C)=O)=O)N3C2=O,,,0,,
BBB610,O=C([C@@H](c1ccccc1)N)N[C@@H]2[C@H](SC(C)(C)[C@@H]3C(OCOC(C(C)(C)C)=O)=O)N3C2=O,,,0,,
BBB609,O=C([C@H](c1ccc(O)cc1)\N=C\c2ccco2)N[C@@H]3[C@@H](SC(C)(C)[C@H]4C(O)=O)N4C3=O,,,0,,
BBB608,O=C([C@@H](c1ccccc1)N=C)N[C@@H]2[C@@H](SC(C)(C)[C@H]3C(O)=O)N3C2=O,,,0,,
BBB607,O=C([C@@H](c1ccccc1)N)N[C@@H]2[C@@H](SC(C)(C)[C@H]3C(O[C@H]4c5c(cccc5)C(=O)O4)=O)N3C2=O,,,0,,
BBB606,O=C(\C(\c1csc(N)n1)=N\OC)N[C@@H]2[C@H](SCC(\C=C\c3scnc3C)=C4C(O)=O)N4C2=O,,,0,,
BBB605,O=C([C@H](c1ccc(O)cc1)N)N[C@@H]2[C@@H](SCC(C)=C3C(O)=O)N3C2=O,,,0,,
BBB604,O=C(Cc1ccc(C(NCCC2)=N2)cc1)N[C@@H]3[C@@H](SCC(C)=C4C(O)=O)N4C3=O,,,0,,
BBB603,O=C(\C(\c1csc(N)n1)=N\OCC(O)=O)N[C@@H]2[C@@H](SCC(C=C)=C3C(O)=O)N3C2=O,,,0,,
BBB602,O=C(Cc1cccs1)N[C@@H]2[C@@H](SCC(CN3C=CC(C(N)=O)C=C3)=C4C(O)=O)N4C2=O,,,0,,
BBB601,O=C(\C(\c1csc(N)n1)=N\OC)N[C@@H]2[C@@H](SCC(CN3C=CCC4=C3CCCC4)=C5C(O)=O)N5C2=O,,,0,,
BBB600,O=C(\C(\c1csc(N)n1)=N\OC)N[C@@H]2[C@H](SCC(CN3CC=C(N)N3CCO)=C4C(O)=O)N4C2=O,,,0,,
BBB598,O=C([C@H](c1ccccc1)N)N[C@@H]2[C@@H](SCC(COC(C)=O)=C3C(O)=O)N3C2=O,,,0,,
BBB599,O=C(\C(\c1ccco1)=N\OC)N[C@@H]2[C@@H](SCC(COC(C)=O)=C3C(O)=O)N3C2=O,,,0,,
BBB597,O=C(CC#N)N[C@@H]1[C@@H](SCC(COC(C)=O)=C2C(O)=O)N2C1=O,,,0,,
BBB596,O=C(Cc1ccccc1)N[C@@H]2[C@@H](SCC(COC(C)=O)=C3C(O)=O)N3C2=O,,,0,,
BBB595,O=C(Cc1cccs1)N[C@@H]2[C@@H](SCC(COC(C)=O)=C3C(O)=O)N3C2=O,,,0,,
BBB594,O=C([C@@H](C1C=CCC=C1)N)N[C@@H]2[C@@H](SCC(OC)=C3C(O)=O)N3C2=O,,,0,,
BBB670,O=C(c1ccccc1)N\N=C(\[C@@]2(Cc(c(O)c(C(=O)c(cccc3OC)c3C4=O)c4c5O)c5[C@H](O[C@H]6C[C@H](N)[C@@H](O)[C@@H](C)O6)C2)O)/C,,,0,,
